id,Assumption,Most probable total value (tCO2e/collaborator),Value of sum of declaration and averages,Most important declared scopes,Probability E1>=E2,Probability E2>=E3,Probability E3>=E4,Probability E4>=E5,Probability good order on most important declared scopes,Uncertainty measure,Interval,Interval lenght
77,0,5.0,4.676660682226212,"[1, 6, 2, 4, 10]",0.6636500000000001,0.67699,0.6228400000000001,,0.1950599999999999,0.8057001239157372,"(5.0, 25.0)",20.0
77,1,5.0,4.676660682226212,"[1, 6, 2, 4, 10]",0.71123,0.73305,0.65632,,0.2661899999999999,,"(5.0, 15.0)",10.0
77,2,5.0,4.676660682226212,"[1, 6, 2, 4, 10]",0.59916,0.6113299999999999,0.57753,,0.12385000000000024,0.5115654688145407,"(5.0, 130.0)",125.0
88,0,55.0,42.7768288061807,"[1, 2, 6, 4, 7]",0.56023,0.7267600000000001,0.80962,,0.25148000000000004,,"(70.0, 310.0)",240.0
88,1,50.0,42.7768288061807,"[1, 2, 6, 4, 7]",0.5828800000000001,0.78652,0.86311,,0.33582999999999996,,"(55.0, 175.0)",120.0
88,2,65.0,42.7768288061807,"[1, 2, 6, 4, 7]",0.5391,0.6403099999999999,0.70084,,0.15416000000000007,,"(225.0, 2575.0)",2350.0
96,0,50.0,47.52909118449099,"[1, 4, 6, 2, 5]",0.70953,0.5545100000000001,0.5061599999999999,,0.09823999999999977,0.3594584705451875,"(85.0, 355.0)",270.0
96,1,55.0,47.52909118449099,"[1, 4, 6, 2, 5]",0.7614,0.56543,0.50851,,0.1168800000000001,0.42766190998902326,"(65.0, 200.0)",135.0
96,2,85.0,47.52909118449099,"[1, 4, 6, 2, 5]",0.6299,0.53198,0.50332,,0.07080999999999993,0.25909257226491,"(265.0, 3005.0)",2740.0
108,0,190.0,299.98953584551816,"[1, 3, 6, 7, 5]",0.88079,0.5372600000000001,,,0.43472,,"(290.0, 1585.0)",1295.0
108,1,200.0,299.98953584551816,"[1, 3, 6, 7, 5]",0.94114,0.5516099999999999,,,0.49744,,"(245.0, 925.0)",680.0
108,2,195.0,299.98953584551816,"[1, 3, 6, 7, 5]",0.7592099999999999,0.52574,,,0.33126,,"(760.0, 10405.0)",9645.0
110,0,45.0,40.213963950093344,"[7, 6, 2, 4, 1]",0.59764,0.51249,0.57788,0.62722,0.031030000000000224,0.3952866242038245,"(65.0, 295.0)",230.0
110,1,45.0,40.213963950093344,"[7, 6, 2, 4, 1]",0.62158,0.5152300000000001,0.5984499999999999,0.66069,0.04166000000000025,0.5307006369426783,"(50.0, 170.0)",120.0
110,2,80.0,40.213963950093344,"[7, 6, 2, 4, 1]",0.5595,0.50647,0.54747,0.58011,0.018719999999999737,0.23847133757961447,"(195.0, 2340.0)",2145.0
111,0,0.0,1.665693430656934,"[2, 1, 6, 4, 10]",0.6657500000000001,0.6503300000000001,0.51823,0.85883,0.09548000000000001,,"(0.0, 10.0)",10.0
111,1,0.0,1.665693430656934,"[2, 1, 6, 4, 10]",0.72207,0.69784,0.5238,0.90943,0.14661999999999997,,"(0.0, 5.0)",5.0
111,2,0.0,1.665693430656934,"[2, 1, 6, 4, 10]",0.6011299999999999,0.59459,0.51152,0.74255,0.04656000000000016,0.7309262166405106,"(5.0, 50.0)",45.0
119,0,70.0,45.71913203599437,"[1, 2, 7, 6, 3]",0.70211,0.51955,0.50202,0.63839,0.032420000000000115,0.050131436523890696,"(85.0, 340.0)",255.0
119,1,50.0,45.71913203599437,"[1, 2, 7, 6, 3]",0.76892,0.52266,0.5015700000000001,0.67848,0.04178999999999977,0.0646203803927629,"(60.0, 185.0)",125.0
119,2,85.0,45.71913203599437,"[1, 2, 7, 6, 3]",0.62409,0.51221,0.50128,0.58324,0.020560000000000134,0.031792175661048604,"(280.0, 2940.0)",2660.0
138,0,100.0,80.6780548211705,"[1, 10, 6, 2, 4]",0.79739,0.47623000000000004,0.86421,0.93865,0.21764000000000006,0.38933810375670846,"(135.0, 575.0)",440.0
138,1,90.0,80.6780548211705,"[1, 10, 6, 2, 4]",0.86048,0.46939,0.92803,0.97649,0.29515000000000013,0.5279964221824689,"(105.0, 305.0)",200.0
138,2,90.0,80.6780548211705,"[1, 10, 6, 2, 4]",0.69345,0.48466,0.74726,0.82301,0.10741000000000012,0.19214669051878372,"(400.0, 4730.0)",4330.0
141,0,75.0,50.58227123393115,"[1, 6, 5, 2, 4]",0.79374,0.69748,0.6771199999999999,,0.2884899999999999,0.4423336399877338,"(90.0, 385.0)",295.0
141,1,70.0,50.58227123393115,"[1, 6, 5, 2, 4]",0.86059,0.7440599999999999,0.7253000000000001,,0.3939299999999999,0.6040018399264029,"(70.0, 210.0)",140.0
141,2,90.0,50.58227123393115,"[1, 6, 5, 2, 4]",0.69146,0.6248,0.61156,,0.16525000000000012,0.25337319840539735,"(290.0, 3205.0)",2915.0
149,0,125.0,75.42889631269611,"[1, 6, 2, 4, 5]",0.72592,0.70348,0.50837,,0.18331999999999993,,"(150.0, 565.0)",420.0
149,1,110.0,75.42889631269611,"[1, 6, 2, 4, 5]",0.78645,0.75949,0.50951,,0.23819,,"(110.0, 300.0)",190.0
149,2,220.0,75.42889631269611,"[1, 6, 2, 4, 5]",0.64117,0.62471,0.50515,,0.1182200000000001,,"(500.0, 5130.0)",4630.0
154,0,75.0,54.65432891039514,"[1, 7, 6, 2, 4]",0.7319100000000001,0.58367,0.5463899999999999,0.92163,0.11293999999999982,0.2792088998763902,"(100.0, 410.0)",310.0
154,1,70.0,54.65432891039514,"[1, 7, 6, 2, 4]",0.79142,0.60536,0.5610999999999999,0.96498,0.15713999999999995,0.3884796044499381,"(75.0, 220.0)",145.0
154,2,140.0,54.65432891039514,"[1, 7, 6, 2, 4]",0.64742,0.5524100000000001,0.5286299999999999,0.80423,0.05892999999999993,0.14568603213844236,"(330.0, 3540.0)",3210.0
158,0,45.0,40.53861593209827,"[1, 6, 2, 7, 5]",0.71116,0.84125,,,0.56331,,"(65.0, 295.0)",230.0
158,1,45.0,40.53861593209827,"[1, 6, 2, 7, 5]",0.76864,0.9086,,,0.67943,,"(50.0, 165.0)",115.0
158,2,55.0,40.53861593209827,"[1, 6, 2, 7, 5]",0.63078,0.72795,,,0.40042999999999995,,"(185.0, 2345.0)",2160.0
175,0,50.0,41.567345923037564,"[1, 6, 4, 3, 2]",0.65819,0.53859,0.69638,0.6043799999999999,0.059049999999999714,0.15555848261327637,"(70.0, 310.0)",240.0
175,1,45.0,41.567345923037564,"[1, 6, 4, 3, 2]",0.7073400000000001,0.54833,0.7398199999999999,0.63835,0.0867500000000001,0.22853003161222368,"(50.0, 170.0)",120.0
175,2,70.0,41.567345923037564,"[1, 6, 4, 3, 2]",0.5975699999999999,0.5233099999999999,0.62087,0.56484,0.028650000000000175,0.07547418335089615,"(225.0, 2630.0)",2420.0
176,0,95.0,60.19231379450125,"[3, 4, 1, 2, 5]",0.5129600000000001,0.72878,0.60771,,0.13582000000000016,0.2756647046884518,"(130.0, 490.0)",360.0
176,1,90.0,60.19231379450125,"[3, 4, 1, 2, 5]",0.5173300000000001,0.78006,0.64446,,0.1757200000000001,0.35664704688451415,"(95.0, 265.0)",170.0
176,2,220.0,60.19231379450125,"[3, 4, 1, 2, 5]",0.5099199999999999,0.64377,0.56604,,0.08869999999999989,0.1800284148569107,"(475.0, 4815.0)",4410.0
179,0,50.0,38.54362917499513,"[10, 2, 6, 1, 4]",0.6827799999999999,0.50919,0.52596,0.81122,0.054640000000000466,0.09262586879132136,"(60.0, 270.0)",210.0
179,1,40.0,38.54362917499513,"[10, 2, 6, 1, 4]",0.73211,0.51303,0.53135,0.86776,0.07532000000000016,0.12768265807764057,"(45.0, 155.0)",110.0
179,2,65.0,38.54362917499513,"[10, 2, 6, 1, 4]",0.61659,0.5085299999999999,0.5137499999999999,0.7013,0.032359999999999944,0.054856755382268085,"(195.0, 2170.0)",1975.0
180,0,45.0,41.013504492382864,"[1, 6, 4, 7, 5]",0.63727,0.89727,,,0.5466500000000001,0.9687223108275741,"(65.0, 300.0)",235.0
180,1,45.0,41.013504492382864,"[1, 6, 4, 7, 5]",0.68079,0.94372,,,0.62875,,"(50.0, 170.0)",120.0
180,2,45.0,41.013504492382864,"[1, 6, 4, 7, 5]",0.58447,0.77791,,,0.40707000000000004,0.7213716108452951,"(195.0, 2410.0)",2215.0
187,0,70.0,48.449738338395285,"[6, 1, 2, 4, 5]",0.50286,0.6528,0.94994,,0.23129999999999995,0.2654044750430292,"(85.0, 360.0)",275.0
187,1,60.0,48.449738338395285,"[6, 1, 2, 4, 5]",0.50317,0.69806,0.98228,,0.26854,0.3081353987378084,"(65.0, 200.0)",135.0
