,Most probable total value (tCO2e/collaborator),Probability E1>=E2,Probability E2>=E3,Probability E3>=E4,Probability E4>=E5,Probability good order on most important declared scopes,Uncertainty measure
count,147.0,147.0,144.0,120.0,63.0,139.0,95.0
mean,9.5578231292517,0.0015913605442176922,0.0015186805555555552,0.0025460833333333403,0.007395714285714285,0.001444388489208678,0.0028854485046571903
std,11.89170843383539,0.0012647781978139257,0.0012152925611266486,0.00767199636524232,0.032651538407380803,0.0027691646087929017,0.00613508460461146
min,0.0,1.0000000000065512e-05,0.0,0.0,4.999999999988347e-05,0.0,0.0
25%,0.0,0.0006550000000000167,0.0004974999999999563,0.0004800000000000082,0.0006399999999999739,0.0004250000000000642,0.0004508235971510618
50%,5.0,0.0013999999999999568,0.0013350000000000861,0.0011100000000000554,0.0013800000000000479,0.0009000000000000119,0.0013399503722083816
75%,15.0,0.002045000000000019,0.0021650000000000558,0.002082499999999987,0.002365000000000006,0.0016950000000000576,0.003087839048236868
max,70.0,0.006869999999999932,0.005249999999999977,0.05698000000000003,0.22128000000000003,0.029770000000000074,0.05470415288496888
