id,Assumption,Most probable total value (tCO2e/collaborator),Value of sum of declaration and averages,Most important declared scopes,Probability E1>=E2,Probability E2>=E3,Probability E3>=E4,Probability E4>=E5,Probability good order on most important declared scopes,Uncertainty measure,Interval,Interval lenght
77,0,5.0,4.676660682226212,"[1, 6, 2, 4, 10]",0.65983,0.6821200000000001,0.62557,,0.19638999999999995,0.8111937216026437,"(5.0, 25.0)",20.0
77,1,5.0,4.676660682226212,"[1, 6, 2, 4, 10]",0.7108300000000001,0.73353,0.6554,,0.2660300000000001,,"(5.0, 15.0)",10.0
77,2,5.0,4.676660682226212,"[1, 6, 2, 4, 10]",0.60031,0.60812,0.57647,,0.12258000000000002,0.5063197026022308,"(5.0, 130.0)",125.0
88,0,60.0,42.7768288061807,"[1, 2, 6, 4, 7]",0.5593699999999999,0.72435,0.80965,,0.2504600000000001,,"(70.0, 315.0)",245.0
88,1,55.0,42.7768288061807,"[1, 2, 6, 4, 7]",0.58154,0.78549,0.86375,,0.33241999999999994,,"(55.0, 175.0)",120.0
88,2,70.0,42.7768288061807,"[1, 2, 6, 4, 7]",0.53565,0.6426000000000001,0.7031499999999999,,0.15320999999999996,,"(225.0, 2620.0)",2395.0
96,0,65.0,47.52909118449099,"[1, 4, 6, 2, 5]",0.70999,0.55247,0.50339,,0.09806999999999999,0.3588364434687155,"(85.0, 355.0)",270.0
96,1,55.0,47.52909118449099,"[1, 4, 6, 2, 5]",0.75992,0.5662400000000001,0.50359,,0.11485000000000001,0.42023417489937787,"(65.0, 200.0)",135.0
96,2,85.0,47.52909118449099,"[1, 4, 6, 2, 5]",0.6305700000000001,0.53584,0.50295,,0.07180999999999982,0.26275155506769043,"(270.0, 3005.0)",2735.0
108,0,225.0,299.98953584551816,"[1, 3, 6, 7, 5]",0.88048,0.5391699999999999,,,0.43633,,"(290.0, 1585.0)",1295.0
108,1,180.0,299.98953584551816,"[1, 3, 6, 7, 5]",0.94234,0.5503199999999999,,,0.49649999999999994,,"(245.0, 930.0)",685.0
108,2,195.0,299.98953584551816,"[1, 3, 6, 7, 5]",0.76031,0.5222899999999999,,,0.3325,,"(760.0, 10290.0)",9695.0
110,0,50.0,40.213963950093344,"[7, 6, 2, 4, 1]",0.59265,0.5139,0.5746899999999999,0.62712,0.029830000000000245,0.3800000000000031,"(65.0, 290.0)",230.0
110,1,40.0,40.213963950093344,"[7, 6, 2, 4, 1]",0.62148,0.51574,0.59817,0.66316,0.0411499999999998,0.5242038216560484,"(50.0, 170.0)",120.0
