id,Assumption,Most probable total value (tCO2e/collaborator),Value of sum of declaration and averages,Most important declared scopes,Probability E1>=E2,Probability E2>=E3,Probability E3>=E4,Probability E4>=E5,Probability good order on most important declared scopes,Uncertainty measure,Interval,Interval lenght
77,0,5.0,4.676660682226212,"[1, 6, 2, 4, 10]",0.6602399999999999,0.6778,0.62121,,0.19442999999999988,0.8030978934324657,"(5.0, 25.0)",20.0
77,1,5.0,4.676660682226212,"[1, 6, 2, 4, 10]",0.70865,0.72916,0.6551,,0.264,,"(5.0, 15.0)",10.0
77,2,5.0,4.676660682226212,"[1, 6, 2, 4, 10]",0.59839,0.6092299999999999,0.57348,,0.12234000000000012,0.5053283767038421,"(5.0, 125.0)",120.0
88,0,50.0,42.7768288061807,"[1, 2, 6, 4, 7]",0.5595,0.7237,0.8086800000000001,,0.2520000000000001,,"(70.0, 310.0)",240.0
88,1,50.0,42.7768288061807,"[1, 2, 6, 4, 7]",0.57901,0.78605,0.86222,,0.33323000000000014,,"(55.0, 175.0)",120.0
88,2,55.0,42.7768288061807,"[1, 2, 6, 4, 7]",0.53363,0.6404000000000001,0.69937,,0.15105000000000002,,"(225.0, 2555.0)",2330.0
96,0,60.0,47.52909118449099,"[1, 4, 6, 2, 5]",0.7097800000000001,0.55233,0.50285,,0.09677000000000013,0.354079765825101,"(85.0, 355.0)",270.0
96,1,50.0,47.52909118449099,"[1, 4, 6, 2, 5]",0.75774,0.56447,0.50495,,0.11409999999999976,0.4174899377972913,"(65.0, 200.0)",135.0
96,2,80.0,47.52909118449099,"[1, 4, 6, 2, 5]",0.62836,0.53088,0.5028,,0.06898000000000026,0.25239663373582233,"(265.0, 2970.0)",2685.0
108,0,160.0,299.98953584551816,"[1, 3, 6, 7, 5]",0.88015,0.53813,,,0.43566000000000005,,"(290.0, 1575.0)",1285.0
108,1,195.0,299.98953584551816,"[1, 3, 6, 7, 5]",0.94188,0.5504800000000001,,,0.49768,,"(245.0, 915.0)",670.0
108,2,135.0,299.98953584551816,"[1, 3, 6, 7, 5]",0.75869,0.52098,,,0.32920000000000005,,"(750.0, 10290.0)",9540.0
110,0,35.0,40.213963950093344,"[7, 6, 2, 4, 1]",0.59453,0.51216,0.57412,0.6272,0.029639999999999778,0.3775796178343921,"(65.0, 290.0)",225.0
110,1,40.0,40.213963950093344,"[7, 6, 2, 4, 1]",0.61958,0.5140100000000001,0.59354,0.6614599999999999,0.04072000000000009,0.5187261146496827,"(50.0, 165.0)",115.0
110,2,50.0,40.213963950093344,"[7, 6, 2, 4, 1]",0.55403,0.50928,0.5395099999999999,0.5787,0.01870000000000005,0.23821656050955478,"(195.0, 2305.0)",2110.0
111,0,0.0,1.665693430656934,"[2, 1, 6, 4, 10]",0.66507,0.65107,0.5176499999999999,0.8581799999999999,0.09487999999999996,,"(0.0, 10.0)",10.0
111,1,0.0,1.665693430656934,"[2, 1, 6, 4, 10]",0.7196,0.69689,0.52066,0.90892,0.14512999999999987,,"(0.0, 5.0)",5.0
111,2,0.0,1.665693430656934,"[2, 1, 6, 4, 10]",0.5997,0.5928899999999999,0.51098,0.74396,0.04518000000000044,0.7092621664050361,"(5.0, 50.0)",45.0
